EmployeeID,HireDate,TerminationDate,Status,Age,Gender,MaritalStatus,Department,JobRole,ManagerID,Location,OfficeType,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,SalaryChangePercent,PerformanceRating,LastPerformanceDate,JobSatisfaction,WorkLifeBalance,OverTime,NumTrainingsLastYear,CommuteTimeMins,NumberOfProjects,LeaveDaysLastYear,EngagementScore,Attrition
E12192,2013-07-08,2021-04-25 00:00:00,Terminated,43,Male,Married,Finance,Engineer,M138,Chennai,On-site,High School,Finance,4,5,6,0,11818,19,3,2023-11-21,4,4,No,8,57,10,11,87,1
E12193,2011-05-30,,Active,59,Male,Married,R&D,Analyst,M104,New York,On-site,Bachelor's,Marketing,4,7,0,4,18061,-9,1,2023-07-19,2,1,No,9,106,14,2,86,0
E12194,2011-03-25,2020-09-22 00:00:00,Terminated,44,Female,Single,HR,Executive,M124,Remote,Remote,Master's,Finance,0,2,3,7,9528,-8,2,2023-11-11,2,4,No,3,80,11,3,75,1
E12195,2015-01-30,2018-12-09 00:00:00,Terminated,47,Male,Widowed,IT,Executive,M132,London,Remote,Bachelor's,HR,14,5,3,2,7034,17,2,2023-06-15,5,1,No,4,35,1,17,51,1
E12196,2019-10-03,,Active,32,Female,Single,IT,Analyst,M110,Bangalore,Hybrid,Bachelor's,Technical,8,2,0,2,9087,-8,1,2023-08-04,1,3,No,4,48,11,14,85,0
E12197,2016-11-25,,Active,49,Female,Single,HR,Executive,M143,Bangalore,On-site,Master's,HR,4,1,4,6,3652,18,4,2023-10-14,5,3,No,6,83,11,22,76,0
E12198,2018-06-09,,Active,23,Female,Divorced,R&D,Technician,M116,New York,On-site,Bachelor's,HR,8,3,5,6,15978,-9,3,2023-11-01,2,2,No,8,80,6,0,62,0
E12199,2013-11-29,,Active,29,Female,Single,R&D,Engineer,M139,Bangalore,On-site,Bachelor's,Operations,6,3,1,1,19896,5,4,2023-08-05,2,3,No,8,103,14,21,53,0
E12200,2020-11-11,,Active,50,Male,Single,Finance,Analyst,M132,Remote,On-site,PhD,Operations,4,1,3,7,5444,6,3,2023-02-07,2,3,No,5,69,10,21,73,0
E12201,2012-07-11,,Active,32,Male,Married,Finance,Technician,M118,Bangalore,Remote,High School,HR,8,2,5,4,12001,16,4,2023-09-10,3,5,No,8,112,3,18,100,0
E12202,2018-08-04,,Active,58,Male,Single,Operations,Engineer,M125,New York,On-site,Bachelor's,Finance,4,8,0,8,15687,5,2,2023-11-01,5,1,Yes,3,29,10,1,73,0
E12203,2015-11-30,,Active,39,Female,Widowed,IT,Engineer,M107,Chennai,Remote,Master's,Technical,9,9,1,0,14202,5,3,2023-08-06,1,3,No,4,14,8,24,60,0
E12204,2016-12-22,,Active,35,Male,Married,Finance,Technician,M147,Remote,Remote,High School,Technical,8,8,1,3,15636,8,3,2023-04-10,4,5,No,4,37,13,17,89,0
E12205,2018-02-27,,Active,31,Male,Married,HR,Engineer,M118,Chennai,On-site,Master's,Finance,4,9,5,7,3221,6,3,2023-01-23,1,5,Yes,4,61,8,15,66,0
E12206,2016-03-31,2016-12-14 00:00:00,Terminated,56,Male,Single,IT,Clerk,M147,London,Remote,Bachelor's,HR,0,6,2,8,10094,13,2,2023-12-06,1,5,No,0,46,13,16,88,1
E12207,2017-04-03,,Active,30,Female,Single,R&D,Analyst,M118,New York,On-site,High School,Technical,6,1,1,8,14827,-6,3,2023-10-10,3,3,No,6,56,11,18,72,0
E12208,2010-11-10,,Active,56,Male,Married,IT,Analyst,M103,London,Hybrid,Bachelor's,Operations,4,4,3,9,11161,1,1,2023-03-22,2,4,Yes,5,67,7,19,88,0
E12209,2017-02-26,2017-04-18 00:00:00,Terminated,32,Other,Married,Sales,Engineer,M101,London,Remote,PhD,Marketing,4,7,4,0,9063,11,4,2023-05-22,1,4,Yes,2,112,8,22,85,1
E12210,2018-06-11,,Active,33,Male,Married,IT,Technician,M133,London,On-site,Master's,Operations,5,0,5,0,10022,1,1,2023-05-11,2,1,No,7,19,3,9,85,0
E12211,2016-03-06,,Active,24,Male,Single,Finance,Manager,M107,London,On-site,Bachelor's,Finance,5,0,3,6,8103,18,5,2023-04-14,5,4,No,5,12,12,10,92,0
E12212,2012-11-03,,Active,35,Male,Married,HR,Executive,M110,New York,Remote,High School,Marketing,6,5,2,5,4041,15,4,2023-01-27,2,3,No,8,42,1,3,54,0
E12213,2019-07-22,,Active,49,Female,Single,R&D,Engineer,M144,Chennai,On-site,Bachelor's,Technical,11,6,1,6,14021,-4,3,2023-07-09,2,1,No,6,116,8,14,79,0
E12214,2017-03-19,,Active,32,Female,Married,R&D,Manager,M108,Bangalore,Remote,Bachelor's,Technical,14,6,5,7,6445,-4,2,2023-09-09,5,1,No,7,32,5,6,56,0
E12215,2020-11-27,,Active,46,Male,Married,Finance,Engineer,M132,London,On-site,Master's,Marketing,7,2,2,5,15638,-7,4,2023-09-27,5,1,Yes,8,76,11,13,95,0
E12216,2014-11-14,,Active,42,Male,Single,Finance,Manager,M123,Bangalore,Remote,PhD,Technical,0,9,3,9,13338,-5,3,2023-08-08,1,2,No,5,92,11,24,51,0
E12217,2020-08-31,,Active,31,Female,Married,Finance,Engineer,M117,Bangalore,Hybrid,Master's,Marketing,9,3,3,9,3897,5,3,2023-06-21,3,3,Yes,7,6,3,13,89,0
E12218,2013-01-29,,Active,36,Male,Single,Sales,Technician,M114,London,Remote,Bachelor's,HR,10,8,7,9,15636,-3,3,2023-01-25,4,3,No,1,7,14,24,79,0
E12219,2011-11-29,,Active,40,Male,Married,HR,Executive,M117,Remote,On-site,High School,Finance,2,9,3,6,6909,-5,3,2023-07-08,5,4,No,0,29,11,13,91,0
E12220,2015-12-20,,Active,43,Male,Married,Sales,Manager,M125,Bangalore,On-site,High School,Operations,5,3,4,6,10619,12,3,2023-07-22,5,4,No,8,38,11,11,78,0
E12221,2013-11-05,2020-10-18 00:00:00,Terminated,42,Male,Single,Finance,Clerk,M121,Remote,On-site,Bachelor's,Marketing,0,4,3,6,3576,19,3,2023-02-21,4,3,No,9,40,12,24,95,1
E12222,2012-11-09,,Active,53,Male,Divorced,HR,Technician,M106,Chennai,Remote,Bachelor's,Marketing,13,5,6,1,16986,18,4,2023-05-20,2,2,No,5,85,8,19,64,0
E12223,2015-04-14,,Active,44,Male,Married,Finance,Executive,M120,Bangalore,On-site,Master's,HR,4,6,3,2,9190,19,5,2023-09-03,5,5,Yes,9,56,6,21,60,0
E12224,2012-10-10,,Active,34,Male,Divorced,HR,Engineer,M149,New York,On-site,Bachelor's,Operations,4,4,1,9,8337,8,5,2023-10-06,4,2,Yes,9,23,1,0,56,0
E12225,2010-08-15,,Active,26,Female,Single,R&D,Manager,M120,Chennai,Hybrid,High School,HR,9,6,5,8,4244,19,5,2023-04-30,1,2,No,2,97,12,4,68,0
E12226,2015-01-03,,Active,25,Male,Divorced,Sales,Executive,M126,Chennai,On-site,Bachelor's,HR,8,1,5,0,19573,14,4,2023-08-16,3,4,No,2,66,2,18,79,0
E12227,2015-07-17,2022-08-23 00:00:00,Terminated,49,Female,Single,Operations,Analyst,M132,Remote,Remote,PhD,Finance,10,6,5,7,15146,-1,3,2023-09-14,5,2,Yes,7,56,4,21,87,1
E12228,2016-09-18,,Active,35,Male,Married,Finance,Technician,M108,London,Remote,Master's,Technical,1,4,4,6,9750,5,2,2023-07-12,4,4,No,2,87,9,21,56,0
E12229,2015-09-17,2017-01-29 00:00:00,Terminated,29,Female,Divorced,Finance,Manager,M145,New York,Remote,High School,Operations,6,9,5,5,14547,-9,3,2023-05-06,5,4,Yes,9,105,9,5,85,1
E12230,2021-09-23,,Active,30,Male,Single,IT,Technician,M148,New York,On-site,Master's,HR,8,4,1,0,7630,3,3,2023-05-13,2,1,No,5,104,10,24,63,0
E12231,2012-12-16,,Active,56,Female,Single,Operations,Manager,M144,Remote,On-site,Bachelor's,Technical,7,5,2,8,4072,0,4,2023-07-04,5,2,Yes,5,34,2,12,73,0
E12232,2016-05-09,,Active,58,Male,Married,R&D,Analyst,M129,Remote,Hybrid,Bachelor's,Technical,0,8,0,1,16131,13,3,2023-05-30,5,2,No,4,15,1,13,54,0
E12233,2018-09-26,,Active,42,Female,Married,Finance,Clerk,M117,Chennai,On-site,Bachelor's,Technical,13,3,7,9,14852,13,4,2023-09-15,2,2,Yes,6,13,13,15,60,0
E12234,2017-03-15,,Active,39,Male,Married,Sales,Analyst,M118,Remote,Remote,Bachelor's,Technical,13,4,6,4,18203,17,3,2023-08-24,5,3,No,3,105,1,5,97,0
E12235,2017-01-07,,Active,54,Male,Single,R&D,Engineer,M140,London,Remote,Bachelor's,Finance,0,4,5,8,6694,-9,4,2023-10-04,2,5,No,9,102,2,0,88,0
E12236,2019-01-06,,Active,29,Female,Married,Finance,Technician,M118,Chennai,On-site,Bachelor's,Finance,11,2,1,7,7240,14,5,2023-11-23,4,5,Yes,5,24,13,5,76,0
E12237,2022-08-27,,Active,38,Female,Single,Sales,Clerk,M111,Chennai,Remote,Bachelor's,HR,1,2,5,9,4338,-8,5,2023-02-28,3,3,No,0,8,10,1,75,0
E12238,2019-10-27,,Active,52,Male,Divorced,IT,Technician,M145,Chennai,Remote,High School,Technical,0,0,4,3,17145,15,3,2023-09-22,3,2,No,2,73,4,4,65,0
E12239,2022-02-18,,Active,55,Female,Married,IT,Executive,M112,New York,Remote,Bachelor's,HR,7,3,1,7,16094,11,3,2023-04-30,4,4,Yes,6,57,9,2,99,0
E12240,2018-01-26,2023-07-06 00:00:00,Terminated,27,Male,Married,Sales,Manager,M115,New York,Remote,Master's,Marketing,6,8,6,8,5585,0,4,2023-03-14,1,3,No,8,81,8,14,58,1
E12241,2020-11-03,,Active,43,Male,Single,R&D,Engineer,M126,Chennai,Hybrid,Bachelor's,Finance,5,1,6,4,18050,-7,4,2023-09-08,1,4,No,0,72,12,9,57,0
E12242,2017-09-14,,Active,35,Other,Divorced,Sales,Engineer,M103,London,On-site,Bachelor's,Finance,14,9,0,0,17101,3,3,2023-04-25,3,3,No,3,14,3,17,80,0
E12243,2017-01-27,,Active,24,Male,Married,Operations,Technician,M103,Bangalore,Hybrid,High School,Operations,1,3,1,5,8049,-6,5,2023-04-10,4,2,No,6,113,12,17,63,0
E12244,2010-06-11,,Active,33,Female,Divorced,Sales,Engineer,M138,Chennai,On-site,High School,Marketing,10,8,5,3,19865,-8,3,2023-03-14,5,2,No,9,112,11,11,57,0
E12245,2011-08-17,,Active,57,Male,Single,IT,Technician,M135,Remote,Remote,Bachelor's,Finance,8,8,5,5,14928,17,3,2023-05-18,4,3,No,8,112,1,5,87,0
E12246,2018-12-04,2023-02-24 00:00:00,Terminated,33,Female,Married,IT,Manager,M109,Bangalore,On-site,High School,Technical,12,7,0,0,6701,15,4,2023-04-23,2,2,No,7,70,6,0,92,1
E12247,2021-05-18,,Active,23,Female,Married,IT,Manager,M143,New York,On-site,Bachelor's,Technical,0,1,4,3,7006,-3,3,2023-03-15,4,1,No,1,59,10,4,78,0
E12248,2018-02-10,,Active,23,Other,Single,Operations,Technician,M140,New York,On-site,Master's,Technical,0,2,1,4,11908,-1,3,2023-08-24,1,3,No,1,114,13,19,81,0
E12249,2020-08-24,,Active,36,Female,Single,Finance,Analyst,M104,Bangalore,On-site,Bachelor's,HR,1,5,6,5,4857,1,3,2023-09-30,5,2,No,8,14,13,16,69,0
E12250,2019-04-14,,Active,44,Male,Single,Operations,Analyst,M120,Remote,On-site,Master's,Finance,6,1,4,4,8253,15,3,2023-08-18,5,4,Yes,1,51,11,9,94,0
E12251,2022-04-29,,Active,50,Female,Single,Finance,Manager,M115,New York,Remote,Master's,HR,9,2,4,1,9656,-3,5,2023-09-17,3,5,No,9,70,7,8,71,0
E12252,2011-10-26,,Active,38,Male,Single,Operations,Clerk,M129,New York,On-site,High School,Finance,13,0,2,2,14768,12,2,2023-03-05,2,5,No,6,84,2,19,71,0
E12253,2013-02-06,,Active,53,Female,Married,HR,Analyst,M105,Chennai,Remote,Bachelor's,Operations,11,3,2,4,19507,-4,3,2023-05-24,5,2,No,9,75,11,13,50,0
E12254,2011-06-26,2019-04-17 00:00:00,Terminated,28,Female,Married,Finance,Technician,M139,London,On-site,High School,HR,0,5,1,6,12747,-9,3,2023-11-01,3,4,Yes,8,77,13,17,82,1
E12255,2018-02-22,,Active,51,Female,Married,R&D,Manager,M140,Remote,On-site,Bachelor's,Finance,13,0,1,3,12547,15,5,2023-04-10,5,4,Yes,7,115,13,22,90,0
E12256,2012-05-17,2017-05-26 00:00:00,Terminated,49,Female,Single,R&D,Engineer,M107,Chennai,On-site,High School,Operations,2,0,5,5,5361,1,3,2023-06-04,1,5,No,4,28,6,14,86,1
E12257,2015-08-29,,Active,35,Male,Married,IT,Engineer,M108,London,On-site,Bachelor's,Finance,9,7,5,8,13161,11,3,2023-01-06,5,1,No,1,77,8,10,80,0
E12258,2011-03-08,,Active,51,Female,Divorced,Operations,Analyst,M132,New York,On-site,Bachelor's,Marketing,7,6,7,9,16992,9,3,2023-04-14,1,1,No,5,50,14,0,88,0
E12259,2021-09-18,,Active,38,Male,Single,Sales,Clerk,M136,London,Hybrid,High School,HR,11,6,4,6,11801,0,3,2023-01-09,4,3,No,6,97,14,15,64,0
E12260,2013-04-21,,Active,53,Female,Single,IT,Executive,M133,New York,On-site,High School,Technical,6,6,2,2,16969,-2,3,2023-11-10,1,3,No,9,12,1,10,55,0
E12261,2016-12-03,,Active,27,Male,Married,Sales,Analyst,M137,Chennai,Remote,Bachelor's,Operations,7,4,7,4,15532,-6,4,2023-09-09,1,4,No,6,16,14,1,82,0
E12262,2013-03-15,,Active,45,Female,Married,Operations,Clerk,M132,New York,On-site,Bachelor's,Operations,12,3,7,8,3125,-5,3,2023-02-01,1,5,No,4,6,8,12,55,0
E12263,2012-04-10,,Active,27,Male,Married,IT,Analyst,M143,London,Hybrid,Master's,Technical,12,6,7,4,5330,-4,1,2023-01-30,5,2,No,9,13,14,2,60,0
E12264,2014-07-10,,Active,48,Female,Married,IT,Engineer,M136,Chennai,On-site,High School,Operations,11,2,1,2,15317,3,3,2023-10-28,2,3,No,8,75,3,19,96,0
E12265,2013-02-10,,Active,39,Male,Single,R&D,Clerk,M134,London,Hybrid,Bachelor's,Technical,5,8,6,7,4621,7,4,2023-08-08,1,1,No,5,33,11,1,71,0
E12266,2017-09-11,,Active,45,Female,Married,Sales,Engineer,M149,London,On-site,Bachelor's,Technical,7,1,1,6,14007,4,3,2023-05-30,3,4,No,9,100,14,22,67,0
E12267,2011-04-21,,Active,58,Male,Single,HR,Technician,M125,Bangalore,On-site,Bachelor's,Finance,14,0,6,4,15672,-10,3,2023-10-14,5,3,No,8,88,13,23,59,0
E12268,2017-09-11,,Active,45,Female,Single,HR,Technician,M144,New York,Remote,Bachelor's,HR,4,7,1,4,16304,5,3,2023-07-28,2,4,No,7,27,13,21,77,0
E12269,2013-08-19,,Active,59,Male,Single,IT,Manager,M132,New York,Remote,Bachelor's,Marketing,8,5,2,0,13608,4,3,2023-05-08,2,2,No,9,93,9,0,91,0
E12270,2012-10-16,,Active,55,Female,Single,Operations,Engineer,M102,London,On-site,Master's,Operations,9,3,1,7,10101,11,2,2023-01-17,5,3,No,8,83,10,12,75,0
E12271,2015-01-11,,Active,36,Male,Married,IT,Engineer,M109,New York,On-site,Bachelor's,Finance,10,9,4,5,11960,-2,4,2023-05-05,3,5,Yes,0,37,10,4,67,0
E12272,2021-08-27,,Active,32,Female,Married,R&D,Manager,M138,Remote,Remote,High School,Marketing,12,8,1,4,9788,-4,4,2023-02-23,4,2,No,1,104,8,20,57,0
E12273,2016-09-14,2022-06-19 00:00:00,Terminated,43,Male,Widowed,Sales,Technician,M129,New York,On-site,Bachelor's,Marketing,0,4,6,6,8190,1,3,2023-03-20,5,1,No,7,98,2,20,55,1
E12274,2021-10-03,,Active,45,Female,Single,IT,Technician,M138,Chennai,On-site,Bachelor's,Operations,6,0,3,1,5329,17,5,2023-10-30,2,4,Yes,5,20,14,11,75,0
E12275,2013-07-07,,Active,22,Male,Widowed,Operations,Clerk,M118,New York,Remote,Bachelor's,Operations,5,0,5,2,9448,-2,3,2023-06-09,4,2,No,0,13,12,7,96,0
E12276,2011-10-22,,Active,39,Male,Married,HR,Clerk,M122,Remote,Remote,High School,Finance,7,6,0,8,16913,1,1,2023-06-05,2,2,Yes,9,112,2,4,80,0
E12277,2015-07-04,,Active,33,Female,Married,Sales,Executive,M135,London,On-site,Bachelor's,Operations,1,0,4,4,4852,0,3,2023-11-28,1,2,No,0,78,6,19,82,0
E12278,2011-02-03,,Active,49,Male,Divorced,IT,Technician,M115,New York,Remote,Bachelor's,Marketing,0,5,1,5,19642,-8,3,2023-06-16,4,4,Yes,0,40,9,7,78,0
E12279,2014-09-30,2019-08-12 00:00:00,Terminated,28,Male,Married,Sales,Executive,M107,Chennai,On-site,High School,Operations,0,6,3,7,10334,2,3,2023-09-01,5,5,No,2,59,11,3,68,1
E12280,2015-10-27,,Active,44,Female,Single,R&D,Analyst,M113,Remote,On-site,Bachelor's,Finance,13,9,2,2,19915,-6,3,2023-07-20,5,4,No,8,36,3,12,76,0
E12281,2015-12-12,,Active,42,Other,Divorced,HR,Engineer,M142,Bangalore,On-site,Master's,Finance,1,4,6,0,4465,11,3,2023-06-02,3,4,No,5,51,2,21,67,0
E12282,2010-03-16,,Active,55,Female,Married,Operations,Clerk,M136,London,Hybrid,Master's,Finance,4,2,6,3,19811,11,3,2023-10-09,4,1,No,1,118,12,19,53,0
E12283,2022-11-11,,Active,32,Male,Married,Sales,Analyst,M116,London,On-site,Bachelor's,Operations,6,2,7,1,3136,10,3,2023-11-20,3,4,No,7,18,3,16,72,0
E12284,2019-07-04,2023-05-08 00:00:00,Terminated,43,Male,Divorced,HR,Clerk,M141,London,On-site,Bachelor's,HR,14,1,6,8,9846,19,4,2023-07-09,5,4,Yes,9,39,6,3,57,1
E12285,2012-04-16,,Active,56,Female,Single,IT,Manager,M121,Remote,Remote,Bachelor's,Finance,12,0,7,3,14769,7,3,2023-05-27,3,5,No,2,18,4,6,89,0
E12286,2011-05-15,,Active,50,Male,Married,Operations,Engineer,M128,New York,On-site,PhD,HR,8,7,4,8,10429,0,3,2023-01-13,4,4,No,0,5,14,0,73,0
E12287,2010-05-18,2014-01-25 00:00:00,Terminated,49,Female,Married,Operations,Executive,M110,New York,Remote,Bachelor's,Technical,3,8,4,6,15737,15,4,2023-10-12,5,4,No,9,55,2,15,54,1
E12288,2015-09-29,2019-07-19 00:00:00,Terminated,39,Male,Married,Finance,Executive,M119,New York,Hybrid,Bachelor's,Finance,12,1,1,6,15586,-8,4,2023-11-06,2,4,No,5,92,12,9,97,1
E12289,2020-02-14,,Active,35,Other,Single,Sales,Clerk,M117,New York,Hybrid,High School,HR,8,3,7,0,18167,11,3,2023-08-27,5,4,No,3,80,5,7,60,0
E12290,2015-03-01,,Active,39,Female,Married,HR,Technician,M101,London,On-site,Bachelor's,HR,13,2,2,1,12003,-2,2,2023-03-14,3,1,Yes,5,52,8,16,92,0
E12291,2017-07-20,,Active,49,Female,Single,Sales,Executive,M113,Bangalore,Remote,High School,Marketing,10,3,1,6,4399,15,5,2023-06-19,3,1,No,7,62,5,1,63,0
E12292,2020-09-25,,Active,45,Male,Married,IT,Manager,M136,London,Hybrid,Bachelor's,HR,14,3,7,4,6820,-3,4,2023-08-20,5,4,No,3,45,5,11,60,0
E12293,2015-03-16,2022-03-04 00:00:00,Terminated,29,Female,Divorced,IT,Manager,M147,Bangalore,On-site,Bachelor's,Marketing,2,7,3,6,5559,13,5,2023-07-18,1,4,No,3,77,6,22,62,1
E12294,2017-02-23,2021-05-28 00:00:00,Terminated,29,Male,Single,Operations,Technician,M142,Bangalore,On-site,PhD,HR,11,2,0,2,16217,-3,4,2023-07-18,1,1,No,5,17,14,19,71,1
E12295,2020-11-30,2022-03-27 00:00:00,Terminated,25,Female,Single,Operations,Manager,M120,New York,On-site,PhD,HR,5,2,5,7,11537,2,2,2023-01-21,1,1,No,1,61,9,18,89,1
E12296,2013-12-20,,Active,48,Female,Single,HR,Engineer,M141,Chennai,On-site,Master's,Technical,8,5,5,3,16111,0,3,2023-09-22,2,4,No,2,30,1,20,63,0
E12297,2011-07-01,2014-09-08 00:00:00,Terminated,57,Male,Married,R&D,Clerk,M140,Remote,Hybrid,Bachelor's,HR,10,2,2,7,18847,-5,1,2023-06-22,2,4,No,1,19,2,20,69,1
E12298,2022-10-21,,Active,26,Male,Divorced,Sales,Manager,M106,Chennai,Remote,Master's,Operations,14,4,0,5,9467,2,3,2023-10-31,2,5,No,8,112,14,2,50,0
E12299,2015-06-27,,Active,54,Female,Married,Sales,Engineer,M123,Bangalore,On-site,Master's,Operations,13,3,3,8,17126,17,4,2023-12-07,5,1,No,3,84,8,0,70,0
E12300,2015-09-28,,Active,55,Male,Single,IT,Technician,M142,Chennai,Hybrid,Master's,Operations,12,3,4,5,9427,0,3,2023-07-16,5,1,Yes,2,14,12,19,100,0
E12301,2011-12-05,,Active,51,Female,Married,Sales,Clerk,M124,Bangalore,On-site,Bachelor's,Technical,0,1,3,3,12205,3,3,2023-05-13,4,1,No,1,21,12,5,74,0
E12302,2016-07-31,,Active,29,Male,Married,HR,Technician,M149,London,Hybrid,Bachelor's,HR,11,8,5,2,16129,3,4,2023-11-24,1,3,Yes,0,108,14,19,77,0
E12303,2014-06-14,,Active,47,Male,Single,Finance,Clerk,M105,London,On-site,High School,Technical,3,4,0,3,14514,8,3,2023-09-28,4,2,No,1,113,8,14,86,0
E12304,2019-02-14,,Active,58,Female,Married,Operations,Manager,M132,New York,On-site,Master's,HR,4,4,2,6,8246,-6,3,2023-03-18,1,1,No,3,14,5,16,81,0
E12305,2022-12-17,2023-03-03 00:00:00,Terminated,55,Female,Single,IT,Manager,M146,Remote,On-site,High School,Marketing,10,6,7,7,17115,4,3,2023-04-07,3,3,No,3,51,14,1,85,1
E12306,2018-02-26,2021-07-17 00:00:00,Terminated,28,Male,Married,Operations,Clerk,M117,London,Remote,Bachelor's,Technical,5,2,1,1,12088,2,5,2023-06-21,4,2,No,6,115,5,15,85,1
E12307,2022-12-20,,Active,49,Female,Single,Operations,Engineer,M111,Remote,On-site,Bachelor's,Operations,10,5,0,8,5269,13,3,2023-02-01,5,2,Yes,2,14,6,23,51,0
E12308,2017-10-10,,Active,49,Female,Single,Operations,Engineer,M127,New York,On-site,High School,Operations,7,0,2,6,11522,5,4,2023-02-05,3,1,Yes,6,65,8,4,89,0
E12309,2019-04-08,2020-09-13 00:00:00,Terminated,35,Female,Divorced,Finance,Engineer,M104,Remote,Hybrid,Master's,Operations,11,4,0,6,18690,18,1,2023-06-26,4,2,No,3,39,13,11,78,1
E12310,2017-04-13,,Active,59,Male,Married,Sales,Analyst,M123,London,Hybrid,Bachelor's,HR,1,4,7,9,14958,8,3,2023-05-26,3,3,No,8,109,4,2,97,0
E12311,2015-02-05,,Active,25,Male,Single,R&D,Executive,M123,London,Remote,High School,HR,5,8,6,3,19964,6,3,2023-12-09,3,1,No,6,12,4,1,95,0
E12312,2017-10-27,,Active,39,Female,Divorced,Operations,Executive,M149,Chennai,Hybrid,PhD,Technical,6,4,7,6,11146,17,4,2023-05-10,3,4,No,1,14,14,5,65,0
E12313,2011-11-17,,Active,46,Female,Married,HR,Executive,M134,Chennai,Hybrid,Bachelor's,Finance,5,7,5,1,14764,19,3,2023-08-24,5,4,No,8,75,13,5,76,0
E12314,2021-09-23,2022-07-29 00:00:00,Terminated,28,Male,Single,Operations,Engineer,M121,Chennai,Remote,Master's,HR,13,2,6,9,17127,5,4,2023-06-04,3,4,No,8,102,12,19,58,1
E12315,2014-06-08,,Active,59,Female,Married,Operations,Manager,M122,Remote,Remote,Bachelor's,Finance,3,5,4,2,9714,18,2,2023-06-27,5,3,Yes,1,69,1,3,89,0
E12316,2022-09-18,,Active,49,Male,Divorced,Sales,Analyst,M101,London,Hybrid,Bachelor's,Finance,5,1,5,1,5851,3,3,2023-12-08,2,3,No,7,73,10,9,94,0
E12317,2013-12-02,,Active,26,Male,Married,HR,Engineer,M132,New York,Remote,Bachelor's,HR,3,8,4,4,17926,6,4,2023-03-10,3,2,No,6,85,13,19,54,0
E12318,2012-05-25,2015-02-03 00:00:00,Terminated,24,Female,Single,Sales,Manager,M128,Bangalore,On-site,Bachelor's,Technical,8,5,1,0,8964,-4,4,2023-05-25,1,3,Yes,0,52,11,2,62,1
E12319,2022-11-27,,Active,52,Female,Married,Operations,Analyst,M118,London,On-site,Bachelor's,Finance,12,4,4,1,11360,-5,1,2023-02-12,5,1,Yes,0,24,1,0,94,0
E12320,2016-09-27,2021-09-07 00:00:00,Terminated,41,Male,Married,Sales,Manager,M107,Chennai,On-site,PhD,Technical,0,8,7,5,14337,-6,3,2023-05-26,2,5,No,7,72,7,8,74,1
E12321,2013-09-27,,Active,40,Female,Married,Sales,Clerk,M138,Chennai,Hybrid,High School,Technical,11,0,3,5,3570,13,3,2023-09-12,5,4,No,9,50,5,24,54,0
E12322,2013-05-28,,Active,32,Female,Single,IT,Manager,M106,Remote,Remote,Bachelor's,HR,8,2,5,7,18521,13,3,2023-07-13,3,2,Yes,4,102,5,22,95,0
E12323,2010-06-12,,Active,24,Female,Married,Finance,Analyst,M114,Chennai,Hybrid,Master's,Finance,10,1,5,8,14805,16,3,2023-10-14,5,2,No,8,40,12,18,58,0
E12324,2015-05-29,2020-04-03 00:00:00,Terminated,44,Female,Single,R&D,Engineer,M130,Remote,Remote,Bachelor's,Technical,3,8,6,8,13328,-10,5,2023-03-04,4,4,No,2,115,1,17,98,1
E12325,2019-01-05,,Active,28,Male,Married,Finance,Executive,M144,New York,On-site,Bachelor's,Finance,2,5,5,6,7165,5,3,2023-10-11,4,4,Yes,2,5,2,19,68,0
E12326,2010-09-27,2012-03-06 00:00:00,Terminated,44,Male,Widowed,Finance,Analyst,M146,Chennai,Remote,Bachelor's,Technical,10,5,1,9,10667,12,2,2023-07-14,1,1,No,7,54,14,10,54,1
E12327,2011-09-24,,Active,28,Male,Single,HR,Engineer,M114,Remote,On-site,High School,HR,4,4,6,0,7964,3,4,2023-04-07,5,2,Yes,4,64,3,8,81,0
E12328,2012-06-24,,Active,55,Female,Single,IT,Engineer,M144,Chennai,On-site,High School,Technical,2,3,5,3,11144,16,3,2023-01-28,3,4,No,0,108,5,24,57,0
E12329,2019-07-04,,Active,40,Female,Married,IT,Technician,M141,Remote,Hybrid,Master's,HR,0,3,0,6,5659,-9,5,2023-09-05,3,3,No,8,33,2,6,68,0
E12330,2018-11-28,,Active,30,Male,Married,Sales,Clerk,M109,London,Remote,Bachelor's,HR,7,1,7,1,12191,18,5,2023-05-23,4,2,Yes,1,24,14,3,52,0
E12331,2015-07-08,2016-06-12 00:00:00,Terminated,39,Male,Single,Finance,Technician,M131,Remote,Hybrid,Bachelor's,Finance,8,6,6,8,7191,-7,4,2023-09-18,5,3,No,6,33,11,24,72,1
E12332,2014-06-30,,Active,46,Male,Married,R&D,Executive,M102,Bangalore,On-site,Bachelor's,Finance,5,5,6,0,3789,-10,3,2023-10-24,3,4,Yes,7,20,7,5,92,0
E12333,2010-07-24,,Active,35,Male,Divorced,HR,Analyst,M118,New York,Remote,Bachelor's,Finance,1,2,5,8,12590,-9,3,2023-04-20,2,1,No,3,84,6,12,59,0
E12334,2011-08-05,,Active,46,Female,Married,IT,Technician,M105,London,On-site,Master's,Marketing,12,6,3,6,7448,18,3,2023-08-07,3,2,No,2,104,10,15,69,0
E12335,2012-04-20,,Active,40,Female,Married,Sales,Executive,M126,New York,Remote,Bachelor's,Finance,5,8,2,9,6605,15,3,2023-03-17,5,2,No,0,113,8,1,87,0
